1020566	Sahuayo	Sahuayo	Michoacan	Mexico	566	10.115.14.	1..8
1020568	VIP Centro Comercial Altacia	Leon	Guanajuato	Mexico	568	10.110.13.	11..14
1020570	Parque Toreo	Naucalpan	Estado de Mexico	Mexico	570	10.116.42.	1..13
1020571	VIP Antea Queretaro	Queretaro	Queretaro	Mexico	571	10.111.9.	11..14
1020572	Santiago Tianguistenco	Tianguistenco	Estado de Mexico	Mexico	572	10.116.41.	1..5
1020573	Chedraui Martinez de la Torre	Martinez de la Torre	Veracruz	Mexico	573	10.120.13.	1..7
1020574	VIP Galerias Campeche	Campeche	Campeche	Mexico	574	10.125.1.	9..11
1020575	Portal San angel	Ciudad de Mexico	Ciudad de Mexico	Mexico	575	10.117.30.	1..11
1020576	Patio Tlalpan	Ciudad de Mexico	Ciudad de Mexico	Mexico	576	10.117.33.	1..10
1020577	Altama	Tampico	Tamaulipas	Mexico	577	10.104.12.	1..12
1020578	VIP Zentralia	Ciudad del Carmen	Campeche	Mexico	578	10.125.2.	8..10
1020579	Oasis Coyoacan	Ciudad de Mexico	Ciudad de Mexico	Mexico	579	10.117.25.	1..8
1020584	Galerias Metropolitana Autlan	Autlan de Navarro	Jalisco	Mexico	584	10.109.22.	1..5
1020585	Paseo Fundadores	Montemorelos	Nuevo Leon	Mexico	585	10.103.19.	1..5
1020587	San Fernando	Colima	Colima	Mexico	587	10.114.3.	1..7
1020588	Real Center	Zapopan	Jalisco	Mexico	588	10.109.23.	1..9
1020589	Multicenter El Salto	El Salto	Jalisco	Mexico	589	10.109.21.	1..5
1020595	Pabellon Cuemanco	Ciudad de Mexico	Ciudad de Mexico	Mexico	595	10.117.27.	1..8
1020598	Plaza Citadina San Luis	San Luis Potosi	San Luis Potosi	Mexico	598	10.106.6.	1..5
1020606	VIP Nuevo Sur	Monterrey	Nuevo Leon	Mexico	606	10.103.20.	12..15
1020607	VIP Oasis Coyoacan	Ciudad de Mexico	Ciudad de Mexico	Mexico	607	10.117.25.	9..12
1020608	Plaza Cantera Aguamilpa	Tepic	Nayarit	Mexico	608	10.107.2.	1..5
1020609	Rio Blanco	Orizaba	Veracruz	Mexico	609	10.120.16.	1..5
1020611	La Florida	Acayucan	Veracruz	Mexico	611	10.120.14.	1..5
1020613	Galerias Toluca	Toluca	Estado de Mexico	Mexico	613	10.116.43.	1..9
1020614	VIP Galerias Toluca	Toluca	Estado de Mexico	Mexico	614	10.116.43.	10..12
1020615	Galerias Serdan	Puebla	Puebla	Mexico	615	10.119.11.	1..10
1020617	Plaza Crystal Paraiso	Paraiso	Tabasco	Mexico	617	10.123.9.	1..5
1020618	Chedraui Durango	Durango	Durango	Mexico	618	10.102.2.	1..5
1020620	Plaza Las Flores	Tonala	Chiapas	Mexico	620	10.124.9.	1..6
1020629	VIP Avanta Gardens	Monterrey	Nuevo Leon	Mexico	629	10.103.24.	1..8
1020630	Copilco	Ciudad de Mexico	Ciudad de Mexico	Mexico	630	10.117.28.	1..10
1020631	Plaza El Prado Tarimbaro	Tarimbaro	Michoacan	Mexico	631	10.115.15.	1..7
1020632	Esfera Monterrey	Monterrey	Nuevo Leon	Mexico	632	10.103.22.	1..11
1020634	VIP Esfera Monterrey	Monterrey	Nuevo Leon	Mexico	634	10.103.22.	12..17
1020635	El Dorado Coatzacoalcos	Coatzacoalcos	Veracruz	Mexico	635	10.120.17.	1..5
1020646	Zinacantepec	Zinancatepec	Estado de Mexico	Mexico	646	10.116.51.	1..5
1020655	Puerto Cancun	Cancun	Quintana Roo	Mexico	655	10.127.9.	1..10
1020656	VIP Parque Toreo	Ciudad de Mexico	Ciudad de Mexico	Mexico	656	10.116.42.	1..13
1020657	Pabellon Rio de los Remedios	Tlalnepantla	Estado de Mexico	Mexico	657	10.116.45.	1..5
1020658	Acaya Coatzacoalcos	Coatzacoalcos	Veracruz	Mexico	658	10.120.15.	1..8
1020659	Sendero la Fe	Apodaca	Nuevo Leon	Mexico	659	10.103.21.	1..10
1020660	Acaya Mazatlan	Mazatlan	Sinaloa	Mexico	660	10.101.6.	1..10
1020661	Punto La Gloria	Tepatitlan	Jalisco	Mexico	661	10.109.24.	1..5
1020665	VIP Las Americas Xalapa	Xalapa	Veracruz	Mexico	665	10.120.6.	6..9
1020666	Paseo Dolores	Dolores Hidalgo	Guanajuato	Mexico	666	10.110.15.	1..5
1020667	Cosmopol	Coacalco	Estado de Mexico	Mexico	667	10.116.46.	1..8
1020668	VIP Cosmopol	Coacalco	Estado de Mexico	Mexico	668	10.116.46.	9..12
1020669	Plaza Kukulcan	Merida	Yucatan	Mexico	669	10.126.5.	1..8
1020672	Juriquilla Uptown	Juriquilla	Queretaro	Mexico	672	10.111.10.	1..8
1020673	VIP Miyana Polanco	Ciudad de Mexico	Ciudad de Mexico	Mexico	673	10.117.29.	1..7
1020674	Paseo Cunduacan	Cunduacan	Tabasco	Mexico	674	10.123.10.	1..3
1020675	Punto Oriente	Guadalajara	Jalisco	Mexico	675	10.109.25.	1..5
1020677	VIP Midtown Jalisco	Guadalajara	Jalisco	Mexico	677	10.109.29.	1..8
1020680	VIP La Isla Puerto Vallarta	Puerto Vallarta	Jalisco	Mexico	680	10.109.27.	1..4
1020681	Paseo La Fe	San Nicolas de los Garza	Nuevo Leon	Mexico	681	10.103.23.	1..8
1020682	Altea Huinala	Apodaca	Nuevo Leon	Mexico	682	10.103.26.	1..7
1020704	Gustavo Baz	Tlalnepantla	Estado de Mexico	Mexico	704	10.116.57.	1..7
1020733	Macro Plaza San Luis Potosi	San Luis Potosi	San Luis Potosi	Mexico	733	10.106.7.	1..7
1020734	VIP Plaza Cibeles Irapuato	Irapuato	Guanajuato	Mexico	734	10.110.5.	14..17
1020735	Sentura Tlalnepantla	Tlalnepantla	Estado de Mexico	Mexico	735	10.116.55.	1..8
1020737	Punto Sur	Tlajomulco de Zuñiga	Jalisco	Mexico	737	10.109.30.	1..8
1020757	Hilamas	Leon	Guanajuato	Mexico	757	10.110.16.	1..5
1020761	Encuentro Tlalnepantla	Tlalnepantla	Estado de Mexico	Mexico	761	10.117.36.	1..7
1020762	La Rioja Urban Center	Tlajomulco de Zuñiga	Jalisco	Mexico	762	10.109.26.	1..7
1020770	Sendero Jabil Chihuahua	Chihuahua	Chihuahua	Mexico	770	10.99.10.	1..10
1020771	Sendero Ganadera Culiacan	Culiacan	Sinaloa	Mexico	771	10.101.11.	1..10
1020772	Paseo Molino	Toluca	Estado de Mexico	Mexico	772	10.116.58.	1..7
1020774	VIP Paseo La Fe	San Nicolas de los Garza	Nuevo Leon	Mexico	774	10.103.23.	9..12
1020778	Solaz Plaza (Temixco)	Temixco	Morelos	Mexico	778	10.118.7.	1..5
1020779	Adelitas	Ciudad Victoria	Tamaulipas	Mexico	779	10.104.13.	1..7
1020819	Paseo Chapultepec	Tijuana	Baja California Norte	Mexico	819	10.96.19.	1..5
1020820	Velaria Mall	Aguascalientes	Aguascalientes	Mexico	820	10.108.6.	1..7
1020821	Punto Bahia	Manzanillo	Colima	Mexico	821	10.114.4.	1..7
1020822	La Monumental	Ciudad Juarez	Chihuahua	Mexico	822	10.99.14.	1..7
1020826	Plaza Cuitlahuac	Ciudad de Mexico	Ciudad de Mexico	Mexico	826	10.116.63.	1..7
1020830	VIP Portal San angel	Ciudad de Mexico	Ciudad de Mexico	Mexico	830	10.117.30.	12..15
1020831	VIP Plaza Portal D10	Cuernavaca	Morelos	Mexico	831	10.118.8.	9..12
1020832	VIP Via Vallejo	Ciudad de Mexico	Ciudad de Mexico	Mexico	832	10.116.48.	11..14
1020837	Almenares	San Nicolas de los Garza	Nuevo Leon	Mexico	837	10.103.27.	1..7
1020848	Sendero Los Mochis	Ahome	Sinaloa	Mexico	848	10.101.8.	1..8
1020849	Punto Los Mochis	Los Mochis	Sinaloa	Mexico	849	10.101.10.	1..7
1020859	Gran Terraza Coapa	Ciudad de Mexico	Ciudad de Mexico	Mexico	859	10.116.62.	1..11
1020860	Sendero Tijuana	Tijuana	Baja California Norte	Mexico	860	10.96.20.	1..10
1020864	Plaza Las Flores Villaflores	Villaflores	Chiapas	Mexico	864	10.124.10.	1..5
1020868	Averanda	Cuernavaca	Morelos	Mexico	868	10.118.9.	1..9
1020870	Sentura Zamora	Zamora	Michoacan	Mexico	870	10.115.16.	1..7
1020871	Plaza Portal D10	Cuernavaca	Morelos	Mexico	871	10.118.8.	1..8
1020872	Ciudad Guzman	Zapotlan El Grande	Jalisco	Mexico	872	10.109.32.	1..5
1020875	Punto Valle	San Pedro Garza	Nuevo Leon	Mexico	875	10.103.28.	1..10
1020877	Magno Centro Interlomas	Huixquilucan	Estado de Mexico	Mexico	877	10.116.49.	1..13
1020878	City Center Zona Esmeralda	Atizapan	Estado de Mexico	Mexico	878	10.116.54.	1..6
1020879	Las Antenas	Ciudad de Mexico	Ciudad de Mexico	Mexico	879	10.117.34.	1..12
1020880	Parque Puebla	Puebla	Puebla	Mexico	880	10.119.13.	1..10
1020898	Galerias Santa Anita	Tlajomulco de Zuñiga	Jalisco	Mexico	898	10.109.33.	1..12
1020899	Vista Norte	Ciudad de Mexico	Ciudad de Mexico	Mexico	899	10.117.35.	1..7
1020900	VIP Plaza Satelite	Satelite	Estado de Mexico	Mexico	900	10.116.53.	16..22
1020902	Puerta Huatulco	Huatulco	Oaxaca	Mexico	902	10.122.2.	1..5
1020903	Villas del Sol	Playa del Carmen	Quintana Roo	Mexico	903	10.127.10.	1..7
1020904	The Harbor Merida	Merida	Yucatan	Mexico	904	10.126.8.	1..8
1020905	VIP Altama	Tampico	Tamaulipas	Mexico	905	10.104.12.	13..16
1020907	Tizayuca	Tizayuca	Hidalgo	Mexico	907	10.112.6.	1..7
1020908	Sendero Saltillo Sur	Saltillo	Coahuila	Mexico	908	10.100.7.	1..10
1020915	Peñaflor	Queretaro	Queretaro	Mexico	915	10.111.11.	1..5
1020920	Paseo Central	Chihuahua	Chihuahua	Mexico	920	10.99.13.	1..10
1020921	Plaza Tlatelolco	Ciudad de Mexico	Ciudad de Mexico	Mexico	921	10.117.32.	1..5
1020932	VIP Encuentro Fortuna	Ciudad de Mexico	Ciudad de Mexico	Mexico	932	10.117.31.	9..12
1020933	Plaza Mexico	Guadalajara	JALISCO	Mexico	933	10.109.28.	1..4
1020935	VIP Gran Plaza	Guadalajara	Jalisco	Mexico	935	10.109.4.	7..10
1020944	Puerta Tlatelolco	Ciudad de Mexico	Ciudad de Mexico	Mexico	944	10.117.40.	1..12
1020945	Citadina Corregidora	El Pueblito	Queretaro	Mexico	945	10.111.14.	1..7
1020948	VIP Puerto Cancun	Cancun	Quintana Roo	Mexico	948	10.127.9.	11..16
1020949	Eloy Cavazos	Guadalupe	Nuevo Leon	Mexico	949	10.103.30.	1..7
1020950	Juarez Centro Mall	Ciudad Juarez	Chihuahua	Mexico	950	10.99.12.	1..5
1020951	Sendero Obregon	Cajeme	Sonora	Mexico	951	10.98.8.	1..10
1020954	Plaza Azahares	Culiacan	Sinaloa	Mexico	954	10.101.9.	1..5
1020970	Morelia Rio	Morelia	Michoacan	Mexico	970	10.115.17.	1..5
1020972	La Isla Merida	Merida	Yucatan	Mexico	972	10.126.7.	1..8
1020975	Paseo Monclova	Monclova	Coahuila	Mexico	975	10.100.10.	1..10
1020976	VIP La Victoria	Queretaro	Queretaro	Mexico	976	10.111.12.	11..14
1020991	San Vicente Las Palmas	Bahia de Banderas	Nayarit	Mexico	991	10.107.4.	1..5
1020998	Matamoros	Matamoros	Coahuila	Mexico	998	10.100.9.	1..5
1020999	San Pedro	San Pedro	Coahuila	Mexico	999	10.100.8.	1..5
1021000	Arco Norte	Cancun	Quintana Roo	Mexico	1000	10.127.11.	1..7
1021003	Moraleda Atlixco	Atlixco	Puebla	Mexico	1003	10.119.15.	1..7
1021008	Guadiana	Durango	Durango	Mexico	1008	10.102.3.	1..7
1021011	Akropolis	Merida	Yucatan	Mexico	1011	10.126.6.	1..5
1021012	Gran Santa Fe Caucel	Merida	Yucatan	Mexico	1012	10.126.9.	1..9
1021013	Tezozomoc	Ciudad de Mexico	Ciudad de Mexico	Mexico	1013	10.117.38.	1..5
1021019	VIP Paseo Acoxpa	Ciudad de Mexico	Ciudad de Mexico	Mexico	1019	10.117.17.	5..8
1021020	VIP San Pedro Mexicali	Mexicali	Baja California Norte	Mexico	1020	10.96.10.	6..9
1021031	VIP El Dorado SLP	San Luis Potosi	San Luis Potosi	Mexico	1031	10.106.1.	11..14
1021032	El Titan	Monterrey	Nuevo Leon	Mexico	1032	10.103.35.	1..5
1021037	Pesqueria Nuevo Leon	Monterrey	Nuevo Leon	Mexico	1037	10.103.31.	1..5
1021038	Magdalena de Kino	Magdalena de Kino	Sonora	Mexico	1038	10.98.11.	1..5
1021044	VIP The Harbor Merida	Merida	Yucatan	Mexico	1044	10.126.8.	9..12
1021046	VIP Sentura Tlalnepantla	Tlalnepantla	Estado de Mexico	Mexico	1046	10.116.55.	9..12
1021047	VIP Punto Valle	San Pedro Garza	Nuevo Leon	Mexico	1047	10.103.28.	11..10
1021048	Caborca	Caborca	Sonora	Mexico	1048	10.98.10.	1..5
1021050	Delicias	Delicias	Chihuahua	Mexico	1050	10.99.18.	1..5
1021051	Jimenez Chihuahua	Jimenez	Chihuahua	Mexico	1051	10.99.15.	1..5
1021062	Plaza Eden Teziutlan	Teziutlan	Puebla	Mexico	1062	10.119.14.	1..5
1021070	Citadina Escobedo	Monterrey	Nuevo Leon	Mexico	1070	10.103.29.	1..5
1021072	VIP Paseo Monclova	Monclova	Coahuila	Mexico	1072	10.100.10.	11..14
1021073	Sendero Mexicali	Mexicali	Baja California Norte	Mexico	1073	10.96.21.	1..10
1021074	Paseo Nueva España	Chihuahua	Chihuahua	Mexico	1074	10.99.17.	1..7
1021096	Plaza Vertice Tlaxcala	Tlaxcala	Tlaxcala	Mexico	1096	10.113.4.	1..7
1021102	Los Heroes Ixtapaluca	Ixtapaluca	Estado de Mexico	Mexico	1102	10.116.61.	1..5
1021103	Portal Veracruz	Veracruz	Veracruz	Mexico	1103	10.120.19.	1..8
1021104	San Sebastian	Puebla	Puebla	Mexico	1104	10.119.17.	1..5
1021105	Paseo Morelos	Leon	Guanajuato	Mexico	1105	10.110.19.	1..5
1021106	Plaza Sayula	Sayula	Jalisco	Mexico	1106	10.109.31.	1..5
1021116	Bugambilias Ixtlahuaca	Ixtlahuaca	Ciudad de Mexico	Mexico	1116	10.116.64.	1..5
1021117	Vertice Pachuca	Pachuca	Hidalgo	Mexico	1117	10.112.5.	1..7
1021123	Ramos Arizpe	Ramos Arizpe	Coahuila	Mexico	1123	10.100.12.	1..5
1021124	Muzquiz	Muzquiz	Coahuila	Mexico	1124	10.100.11.	1..5
1021128	Plaza Santiago	Nuevo Leon	Monterrey	Mexico	1128	10.103.33.	1..5
1021129	Los angeles Tuxtepec	Tuxtepec	Oaxaca	Mexico	1129	10.122.4.	1..5
1021141	Plaza Camargo	Camargo	Chihuahua	Mexico	1141	10.99.16.	1..5
1021143	Las Palmas Huauchinango	Huauchinango	Puebla	Mexico	1143	10.119.16.	1..3
1021145	San Antonio Gomez Palacio	Gomez Palacio	Durango	Mexico	1145	10.102.6.	1..5
1021177	Uruapan Plaza 500	Uruapan	Michoacan	Mexico	1177	10.115.20.	1..7
1021178	Patzcuaro	Patzcuaro	Michoacan	Mexico	1178	10.115.19.	1..5
1021195	Puerto Peñasco	Puerto Peñasco	Sonora	Mexico	1195	10.98.9.	1..5
1021196	Plaza Acambaro	Acambaro	Guanajuato	Mexico	1196	10.110.18.	1..5
1021204	Ometepec	Ometepec	Guerrero	Mexico	1204	10.121.11.	1..5
1021207	Plaza Chilpancingo	Chilpancingo	Guerrero	Mexico	1207	10.121.12.	1..6
1021208	Solidaridad	Nuevo Leon	Monterrey	Mexico	1208	10.103.34.	1..5
1021218	Punta Anahuac	Mexicali	Baja California Norte	Mexico	1218	10.96.23.	1..5
1021222	VIP Punto Sur	Tlajomulco de Zuñiga	Jalisco	Mexico	1222	10.109.30.	9..12
1021223	VIP Gran Terraza Coapa	Ciudad de Mexico	Ciudad de Mexico	Mexico	1223	10.116.62.	1..11
1021224	VIP Galerias Santa Anita	Tlajomulco de Zuñiga	Jalisco	Mexico	1224	10.109.33.	1..10
1021256	Viaducto	Iztacalco	Ciudad de Mexico	Mexico	1256	10.117.41.	1..7
1021258	Argania	San Juan de los Lagos	Jalisco	Mexico	1258	10.109.34.	1..5
1021262	Pinocelli	Ciudad Juarez	Chihuahua	Mexico	1262	10.99.19.	1..5
1021264	Plaza Madero	Parras de la Fuente	Coahuila	Mexico	1264	10.100.13.	1..5
1021266	Guasave	Guasave	Sinaloa	Mexico	1266	10.101.12.	1..5
1021272	Tecoman	Tecoman	Colima	Mexico	1272	10.114.6.	1..5
2012001	Terramall	Tres Rios	Cartago	Costa Rica	210	10.194.1.	1..2,6..15
2012002	Tres Rios	Tres Rios	Cartago	Costa Rica	211	10.194.1.	3..5
2012003	Desamparados	San Jose	San Jose	Costa Rica	365	10.194.2.	1..6
2012004	Paseo Metropoli	Cartago	Cartago	Costa Rica	534	10.194.4.	1..8
2012005	Lincoln	Chia	San Jose	Costa Rica	605	10.194.6.	1..6
2012007	Paseo de las Flores	Heredia	Heredia	Costa Rica	670	10.194.5.	1..7
2012008	VIP Lincoln	Chia	San Jose	Costa Rica	684	10.194.6.	7..8
2012009	VIP Terrazas Lindora	Lindora	Santa Ana	Costa Rica	638	10.194.7.	1..9
2022002	Galerias Miraflores	Guatemala	Guatemala	Guatemala	215	10.192.1.	1..14
2022003	Oakland Mall	Guatemala	Guatemala	Guatemala	363	10.192.2.	1..11
2022004	Oakland Mall (VIP)	Guatemala	Guatemala	Guatemala	384	10.192.2.	12..15
2022005	Portales	Guatemala	Guatemala	Guatemala	488	10.192.3.	1..10
2022006	Cayala	Guatemala	Guatemala	Guatemala	586	10.192.4.	1..7
2022007	Santa Clara	Villanueva	Guatemala	Guatemala	648	10.192.5.	1..7
2022008	Plaza Americas	Mazatenango	Suchitepequez	Guatemala	692	10.192.7.	1..5
2022010	El Frutal	El Frutal	Guatemala	Guatemala	767	10.192.8.	1..5
2022011	Naranjo Mall	Chia	Guatemala	Guatemala	768	10.192.6.	1..8
2022012	Parque las Americas	Guatemala	Guatemala	Guatemala	971	10.192.9.	1..6
2022013	Sankris Mall	San Cristobal	Guatemala. CA	Guatemala	966	10.192.10.	1..6
2022014	Rus Mall	Guatemala	Guatemala	Guatemala	1138	10.192.12.	1..8
2022016	Interplaza Xela	Quezaltenango	Guatemala	Guatemala	1114	10.192.13.	1..7
2022017	Metroplaza Jutiapa	Jutiapa	Jutiapa	Guatemala	1115	10.192.15.	1..3
2022691	Utzulew Mall	Quetzaltenango	Guatemala	Guatemala	691	10.192.11.	1..6
2022999	Centro Gran Carcha	San Pedro Carcha	Guatemala	Guatemala	1241
2032001	Multiplaza Pacific	Panama	Panama	Panama	228	10.195.1.	1..10
2032003	Metro Mall	Panama	Panama	Panama	406	10.195.2.	1..10
2032004	Westland Mall	Arraijan	Panama	Panama	496	10.195.3.	1..8
2032005	Stadium Mall	Panama	Panama	Panama		10.195.5.	1..9
2032006	VIP Soho	Chia	Obarrio	Panama	662	10.195.4.	1..7
2032007	VIP Stadium Mall	Panama	Panama	Panama		10.195.5.	10..12
2032008	Andes Mall	Chia	Panama	Panama	775	10.195.6.	1..6
2032010	Town Center	Panama	Panama	Panama	1079	10.195.8.	1..5
2032011	VIP Town Center	Panama	Panama	Panama	1080	10.195.8.	6..8
2032012	Anclas Mall	Panama	Panama	Panama	1284	10.195.9.	1..6
2032013	Federall Mall	Panama	Panama	Panama	1285	10.195.10.	1..8
2032947	El Dorado	pending	Panama	Panama	947	10.195.7.	1..9
2032999	Altaplaza	Panama	Panama	Panama	633
2032999	VIP Altaplaza	Panama	Panama	Panama	701
2042001	Galerias San Salvador	San Salvador	San Salvador	El Salvador	251	10.193.1.	1..3,7..11
2042002	Multiplaza San Salvador	San Salvador	San Salvador	El Salvador	422	10.193.2.	1..8
2042003	Metrocentro Santa Ana	Santa Ana	San Salvador	El Salvador	495	10.193.3.	1..5
2042005	VIP Galerias San Salvador	San Salvador	San Salvador	El Salvador	1202	10.193.1.	4..9
2052001	Cascadas Mall	Tegucigalpa	Tegucigalpa	Honduras	381	10.198.1.	1..7
2052002	VIP Cascadas Mall	Tegucigalpa	Tegucigalpa	Honduras	547	10.198.1.	8..10
2052003	Altara	San Pedro Sula	San Pedro Sula	Honduras	690	10.198.3.	1..6
2052005	Mall Premier	Tegucigalpa	Tegucigalpa	Honduras	829	10.198.2.	1..5
2052006	Mall Premier Juticalpa	Juticalpa	Juticalpa	Honduras	1113	10.198.4.	1..3
2062001	Los Hayuelos	Bogota	Bogota	Colombia	350	10.196.1.	1..9
2062002	Limonar Cali	Cali	Valle del Cauca	Colombia	382	10.196.2.	1..11
2062003	VIP Limonar Cali	Cali	Valle del Cauca	Colombia	421	10.196.2.	12..14
2062004	San Silvestre	Barrancabermeja	Barrancabermeja	Colombia	405	10.196.3.	1..6
2062007	Mallplaza Calima	Bogota	Bogota	Colombia	436	10.196.5.	1..8
2062008	City Plaza	Medellin	Antioquia	Colombia	526	10.196.6.	1..6
2062013	Diverplaza	Bogota	Bogota	Colombia	549	10.196.11.	1..9
2062015	Fontanar	Chia	Cundinamarca	Colombia	636	10.196.7.	8..11
2062018	Fontanar (VIP)	Chia	Cundinamarca	Colombia	700	10.196.7.	1..7
2062020	VIP Plaza Claro	Bogota	Bogota	Colombia	978	10.196.9.	1..7
2062021	VIP Mallplaza Buenavista	Buenavista	Barranquilla	Colombia	1229	10.196.12.	1..5
2062999	Mallplaza Manizales	Manizales	Caldes	Colombia	637
2062999	Mega Mall	Valledupar	Cesar	Colombia	625
2082001	C. Hoyts La Reina	??	La Reina	Chile	-	10.203.2.	1..16
2082002	Hoyts Parque Arauco	Santiago	Metropolitana	Chile	-	10.203.17.	1..14
2082004	Hoyts Arauco Maipu	Maipu	Santiago	Chile	-	10.203.20.	1..10
2082005	Hoyts San Agustin	Santiago	Metropolitana	Chile	-	10.203.18.	1..8
2082006	Hoyts Estacion Central	Santiago	Metropolitana	Chile	-	10.203.19.	1..8
2082007	Hoyts Puente Alto	Santiago	Puente Alto	Chile	-	10.203.21.	1..8
2082008	Hoyts Antofagasta Plaza	Antofagasta	Antofagasta	Chile	714	10.203.5.	1..6
2082009	Hoyts Puerto Montt	Puerto Montt	Los Lagos	Chile	-	10.203.10.	1..5
2082010	Hoyts Talca	Talca	Maule	Chile	-	10.203.11.	1..6
2082011	Hoyts Valparaiso	Valparaiso	Valparaiso	Chile	-	10.203.24.	1..5
2082012	Hoyts Plaza Sur	San Bernardo	Santiago	Chile	-	10.203.13.	1..6
2082013	Hoyts Los Angeles	Los Angeles	Los Angeles	Chile	-	10.203.8.	1..6
2082014	Hoyts Calama	Calama	Antofagasta	Chile	-	10.203.3.	1..6
2082015	Hoyts Antofagasta Lider	Antofagasta	Antofagasta	Chile	-	10.203.4.	1..6
2082016	Hoyts Los Dominicos	Santiago	Metropolitana	Chile	-	10.203.14.	1..6
2082017	Hoyts Temuco	Temuco	Temuco	Chile	-	10.203.6.	1..5
2082018	Hoyts Quilicura	Santiago	Quilicura	Chile	-	10.203.23.	1..6
2082019	Hoyts Paseo San Bernardo	Santiago	San Bernardo	Chile	-	10.203.12.	1..6
2082020	Hoyts Trapenses	Santiago	Metropolitana	Chile	-	10.203.15.	1..6
2082021	Hoyts Melipilla	Melipilla	Talagante	Chile	-	10.203.16.	1..3
2082023	Hoyts Plaza Egaña	Santiago	La Reina	Chile	-	10.203.22.	1..11
2082024	Hoyts Chillan	-	Bio Bio	Chile	-	10.203.9.	1..4
2082026	Hoyts Casa Costanera	Santiago	Metropolitana	Chile	-	10.203.25.	1..3
2082028	Hoyts Vivo San Fernando	San Fernando	Region de O'higgins	Chile	-	10.203.26.	1..5
2082030	Hoyts Quillota	-	-	Chile	-	10.203.29.	1..5
2082032	Hoyts Galeria Imperio	Santiago de Chile	Chile	Chile	-	10.203.28.	1..6
2082033	Hoyts Coquimbo	Coquimbo	Region de Coquimbo	Chile	-	10.203.30.	1..8
2082034	Hoyts Padre Hurtado	Santiago	Santiago	Chile	-	10.203.27.	1..6
2082035	Hoyts Padre Hurtado (VIP)	Santiago	Santiago	Chile	-	10.203.27.	7..8
2082037	Hoyts Rojas Magallanes	Santiago de Chile	Chile	Chile	-	10.203.33.	1..7
2082038	Hoyts Espacio Urbano	Puente Alto	Santiago de Chile	Chile	-	10.203.36.	1..10
2082039	Hoyts Ovalle	Coquimbo	-	Chile	-	10.203.35.	1..3
2082041	Hoyts Vivo Outlet Temuco	Temuco	-	Chile	-	10.203.32.	1..6
2082042	Hoyts Castro	Castro	Castro	Chile	-	10.203.31.	1..4
2082051	Vivo Outlet Maipu	Maipu	Maipu	Chile	-	10.203.37.	1..4
2092001	Village Cines Pilar	Pilar	Buenos Aires	Argentina	-	10.205.6.	1..9
2092002	Village Cines Rosario	Rosario	Santa Fe	Argentina	-	10.205.4.	1..13
2092003	Village Cines Avellaneda	Avellaneda	Buenos Aires	Argentina	-	10.205.5.	1..16
2092004	Village Cines Mendoza Plaza	Guaymallen	Mendoza	Argentina	-	10.205.3.	1..10
2092005	Village Cines Arena Maipu	Maipu	Mendoza	Argentina	-	10.205.8.	1..5
2092006	Village Cines Neuquen	Neuquen	Neuquen	Argentina	-	10.205.2.	1..7
2092007	Village Cines Recoleta	Capital Federal	Buenos Aires	Argentina	-	10.205.1.	1..10
2092008	Village Cines Caballito	Capital Federal	Buenos Aires	Argentina	-	10.205.7.	1..9
2092009	Village Cines Merlo	Merlo	Buenos Aires	Argentina	-	10.205.9.	1..6
2092010	Village Lujan	Buenos Aires	Argentina	Argentina	-	10.205.10.	1..6
2120001	Santa Ursula	Ribeirao Preto	São Paulo	Brazil	-	10.201.1.	1..8
2120002	Lagoon	Rio de Janeiro	Rio de Janeiro	Brazil	-	10.201.5.	1..6
2120004	Boulevard Belem	Belem	Para	Brazil	-	10.201.2.	1..7
2120005	Largo 13	São Paulo	São Paulo	Brazil	-	10.201.3.	1..8
2120006	Salvador Norte	Salvador	Bahia	Brazil	-	10.201.4.	1..8
2120007	San Pelegrino	Caxias do Sul	Rio Grande do Sul	Brazil	-	10.201.9.	1..6
2120008	Parque Barueri	Barueri	São Paulo	Brazil	-	10.201.19.	1..9
2120010	Iguatemi Alphaville	Barueri	São Paulo	Brazil	-	10.201.6.	1..6
2120011	Norte Sul Plaza	Campo Grande	Mato Grosso do Sul	Brazil	-	10.201.8.	1..7
2120012	JK Iguatemi	São Paulo	São Paulo	Brazil	-	10.201.17.	1..8
2120013	Blumenau Norte	Blumenau	Santa Catarina	Brazil	-	10.201.7.	1..7
2120014	Iguatemi Alphaville (VIP)	Barueri	São Paulo	Brazil	-	10.201.6.	7..10
2120017	Bela Vista	Salvador	Bahia	Brazil	-	10.201.20.	1..9
2120018	Estação BH	Belo Horizonte	Minas Gerais	Brazil	-	10.201.18.	1..6
2120019	Ponta Negra	Manaus	Amazonas	Brazil	-	10.201.25.	4..10
2120020	Jundiai	Jundiai	São Paulo	Brazil	-	10.201.23.	1..7
2120021	Continente Park	São Jose	Santa Catarina	Brazil	-	10.201.22.	1..8
2120022	Parque Belem	Belem	Para	Brazil	-	10.201.21.	1..7
2120023	Box Campinas	Campinas	São Paulo	Brazil	-	10.201.10.	1..10
2120024	Box Sao Luis	São Luis	Maranhão	Brazil	-	10.201.11.	1..10
2120025	Box São Gonçalo	São Conçalo	Rio de Janeiro	Brazil	-	10.201.12.	1..8
2120026	Box Joao Pessoa	João Pessoa	Paraiba	Brazil	-	10.201.13.	1..11
