	10.116.41.	5	0	1020572	Plaza Mia Santiago Tianguistenco	Tianguistenco	Estado de Mexico	Mexico
	10.120.13.	7	0	1020573	Chedraui Martinez de la Torre	Martínez de la Torre	Veracruz	Mexico
	10.125.1.	3	8	1020574	Galerias Campeche (VIP)	Campeche	Campeche	Mexico
	10.117.30.	11	0	1020575	Portal San Ángel	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.117.33.	10	0	1020576	Patio Tlalpan	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.104.12.	12	0	1020577	Altama Tampico 	Tampico	Tamaulipas	Mexico
	10.125.2.	3	7	1020578	Zentralia Ciudad del Carmen (VIP)	Ciudad del Carmen	Campeche	Mexico
	10.117.25.	8	0	1020579	Oasis Coyoacan	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.109.22.	5	0	1020584	Galerias Metropolitana Autlan	Autlan de Navarro	Jalisco	Mexico
	10.103.19.	5	0	1020585	Montemorelos	Montemorelos	Nuevo Leon	Mexico
	10.114.3.	7	0	1020587	Plaza San Fernando	Colima	Colima	Mexico
	10.109.23.	9	0	1020588	Real Center	Zapopan	Jalisco	Mexico
	10.109.21.	5	0	1020589	Multicenter El Salto	El Salto	Jalisco	Mexico
	10.117.27.	8	0	1020595	Pabellon Cuemanco	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.106.6.	5	0	1020598	Citadina San Luis Potosí	San Luis Potosi	San Luis Potosi	Mexico
	10.103.20.	4	11	1020606	Nuevo Sur (VIP)	Monterrey	Nuevo Leon	Mexico
	10.117.25.	4	8	1020607	Oasis Coyoacan (VIP)	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.107.2.	5	0	1020608	Aguamilpa Plaza Cantera	Tepic	Nayarit	Mexico
	10.120.16.	5	0	1020609	Rio Blanco	Rio Blanco	Veracruz	Mexico
	10.120.14.	5	0	1020611	La Florida	Acayucan	Veracruz	Mexico
	10.116.43.	9	0	1020613	Galerias Toluca	Toluca	Estado de Mexico	Mexico
	10.116.43.	3	9	1020614	Galerias Toluca (VIP)	Toluca	Estado de Mexico	Mexico
	10.119.11.	10	0	1020615	Galerias Serdan	Puebla	Puebla	Mexico
	10.123.9.	5	0	1020617	Plaza Crystal Paraiso	Paraiso	Tabasco	Mexico
	10.102.2.	5	0	1020618	Chedraui Durango	Durango	Durango	Mexico
	10.124.9.	6	0	1020620	Plaza Comercial Tonala	Tonala	Chiapas	Mexico
	10.117.28.	10	0	1020630	Copilco	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.115.15.	7	0	1020631	El Prado Morelia	Tarimbaro	Michoacan	Mexico
	10.103.22.	11	0	1020632	Esfera Monterrey	Tepatitlan	Nuevo Leon	Mexico
	10.103.22.	6	11	1020634	Esfera Monterrey (VIP)	Tepatitlan	Nuevo Leon	Mexico
	10.120.17.	5	0	1020635	El Dorado Coatzacoalcos	Coatzacoalcos	Veracruz	Mexico
	10.116.51.	5	0	1020646	Zinacantepec	Zinancatepec	Estado de Mexico	Mexico
	10.127.9.	10	0	1020655	Puerto Cancun	Cancun	Quintana Roo	Mexico
	10.116.45.	5	0	1020657	Rio de los Remedios	Tlalnepantla	Estado de Mexico	Mexico
	10.120.15.	8	0	1020658	Sendero Coatzacoalcos	Coatzacoalcos	Veracruz	Mexico
	10.103.21.	10	0	1020659	Sendero la Fé	Apodaca	Nuevo Leon	Mexico
	10.101.6.	10	0	1020660	Sendero Mazatlan	Mazatlan	Sinaloa	Mexico
	10.109.24.	5	0	1020661	Punto la Gloria	Tepatitlan	Jalisco	Mexico
	10.120.6.	4	5	1020665	Plaza Las Americas Xalapa (VIP)	Xalapa	Veracruz	Mexico
	10.110.15.	5	0	1020666	Paseo Dolores	Dolores Hidalgo	Guanajuato	Mexico
	10.116.46.	8	0	1020667	Cosmopol	Coacalco	Estado de Mexico	Mexico
	10.116.46.	4	8	1020668	Cosmopol (VIP)	Coacalco	Estado de Mexico	Mexico
	10.126.5.	8	0	1020669	Terrazas Kukulkan	Merida	Yucatan	Mexico
	10.111.10.	8	0	1020672	Uptown Juriquilla	Juriquilla 	Queretaro	Mexico
	10.111.10.	8	0	1020672	Uptown Juriquilla	Juriquilla 	Queretaro	Mexico
	10.117.29.	7	0	1020673	Miyana (VIP)	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.123.10.	3	0	1020674	Plaza Cunduacan	Cunduacan	Tabasco	Mexico
	10.109.25.	5	0	1020675	Punto Oriente	Guadalajara	Jalisco	Mexico
	10.109.29.	8	0	1020677	Midtown Jalisco (VIP)	Guadalajara	Jalisco	Mexico
	10.109.27.	4	0	1020680	La Isla Puerto Vallarta (VIP)	Puerto Vallarta	Jalisco	Mexico
	10.103.23.	8	0	1020681	Paseo la Fe	San Nicolas de los Garza	Nuevo Leon	Mexico
	10.103.26.	7	0	1020682	Altea Huinalá	Apodaca	Nuevo Leon	Mexico
	10.116.57.	7	0	1020704	Gustavo Baz	Estado de Mexico	Estado de Mexico	Mexico
	10.106.7.	7	0	1020733	Macroplaza San Luis Potosí	San Luis Potosi	San Luis Potosi	Mexico
	10.110.5.	4	13	1020734	Plaza Cibeles Irapuato (VIP)	Irapuato	Guanajuato	Mexico
	10.116.55.	8	0	1020735	Sentura Tlanepantla	Tlalnepantla	Estado de Mexico	Mexico
	10.109.30.	8	0	1020737	Punto Sur	Tlajomulco de Zúñiga	Jalisco	Mexico
	10.110.16.	5	0	1020757	Hilamas	Leon	Guanajuato	Mexico
	10.117.36.	7	0	1020761	Tenayuca	Tlalnepantla	Estado de Mexico	Mexico
	10.109.26.	7	0	1020762	Urban Center la Rioja	Tlajomulco de Zúñiga	Jalisco	Mexico
	10.99.10.	10	0	1020770	Sendero Jabil	Chihuahua	Chihuahua	Mexico
	10.101.11.	10	0	1020771	Sendero Culiacan	Culiacan	Sinaloa	Mexico
	10.116.58.	7	0	1020772	El Molino	Toluca	Estado de Mexico	Mexico
	10.103.23.	4	8	1020774	Paseo la Fe (VIP)	San Nicolas de los Garza	Nuevo Leon	Mexico
	10.118.7.	5	0	1020778	Temixco	Temixco	Morelos	Mexico
	10.104.13.	7	0	1020779	Las Adelitas	Ciudad Victoria	Tamaulipas	Mexico
	10.96.19.	5	0	1020819	Paseo Chapultepec	Tijuana	Baja California Norte	Mexico
	10.108.6.	7	0	1020820	Velaria Mall	Aguascalientes	Aguascalientes	Mexico
	10.114.4.	7	0	1020821	Punto Bahia Manzanillo	Manzanillo	Colima	Mexico
	10.99.14.	7	0	1020822	La Monumental	Ciudad Juarez	Chihuahua	Mexico
	10.117.30.	4	11	1020830	Portal San Ángel (VIP)	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.118.8.	4	8	1020831	Portal D10 (VIP)	Cuernavaca	Morelos	Mexico
	10.116.48.	4	10	1020832	Vía Vallejo (VIP)	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.103.27.	7	0	1020837	Almenares	San Nicolas de los Garza	Nuevo Leon	Mexico
	10.101.8.	8	0	1020848	Sendero Los Mochis	Ahome	Sinaloa	Mexico
	10.101.10.	7	0	1020849	Punto Los Mochis	Los Mochis	Sinaloa	Mexico
	10.116.62.	11	0	1020859	Gran terraza Coapa	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.96.20.	10	0	1020860	Sendero Tijuana	Tijuana	Baja California Norte	Mexico
	10.124.10.	5	0	1020864	Plaza Las Flores Villaflores	Villaflores	Chiapas	Mexico
	10.118.9.	9	0	1020868	Averanda	Cuernavaca	Morelos	Mexico
	10.115.16.	7	0	1020870	Sentura Zamora	Zamora	Michoacan	Mexico
	10.118.8.	8	0	1020871	Portal D10	Cuernavaca	Morelos	Mexico
	10.109.32.	5	0	1020872	Ciudad Guzman	Zapotlán El Grande	Jalisco	mexico
	10.103.28.	10	0	1020875	Punto Valle	San Pedro Garza	Nuevo Leon	Mexico
	10.116.49.	13	0	1020877	Magnocentro Interlomas 	Huixquilucan	Estado de Mexico	Mexico
	10.116.54.	6	0	1020878	Esmeralda Atizapán	Atizapan	Estado de Mexico	Mexico
	10.117.34.	12	0	1020879	Parque Las Antenas	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.119.13.	10	0	1020880	Parque Puebla	Puebla	Puebla	Mexico
	10.109.33.	12	0	1020898	Galerias Santa Anita	Tlajomulco de Zuñiga	Jalisco	Mexico
	10.117.35.	7	0	1020899	Vista Norte	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.116.53.	7	15	1020900	Plaza Satelite (VIP)	Satelite	Estado de Mexico	Mexico
	10.122.2.	5	0	1020902	Puerta Huatulco	Huatulco	Oaxaca	Mexico
	10.127.10.	7	0	1020903	Villas del Sol	Playa del Carmen	Quintana Roo	Mexico
	10.126.8.	8	0	1020904	The Harbor Merida	Merida	Yucatan	Mexico
	10.104.12.	4	12	1020905	Altama Tampico  (VIP)	Tampico	Tamaulipas	Mexico
	10.112.6.	7	0	1020907	Tizayuca	Tizayuca	Hidalgo	Mexico
	10.100.7.	10	0	1020908	Sendero Saltillo Sur	Saltillo	Coahuila	Mexico
	10.111.11.	5	0	1020915	Peñaflor	Queretaro	Queretaro	Mexico
	10.99.13.	10	0	1020920	Paseo Central	Chihuahua	Chihuahua	Mexico
	10.117.32.	5	0	1020921	Tlatelolco	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.117.31.	4	8	1020932	Encuentro Fortuna (VIP)	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.109.28.	4	0	1020933	Plaza México	GUADALAJARA	JALISCO	Mexico
	10.109.4.	4	6	1020935	Gran Plaza Guadalajara (VIP)	Guadalajara	Jalisco	Mexico
	10.117.40.	12	0	1020944	Puerta Tlatelolco	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.111.14.	7	0	1020945	Citadina Corregidora	El Pueblito	Queretaro	Mexico
	10.127.9.	6	10	1020948	Puerto Cancun (VIP)	Cancun	Quintana Roo	Mexico
	10.103.30.	7	0	1020949	Eloy Cabazos	Guadalupe	Nuevo Leon	Mexico
	10.99.12.	5	0	1020950	Juarez Centro Mall	Ciudad Juarez	Chihuahua	Mexico
	10.98.8.	10	0	1020951	Sendero Obregon	Cajeme	Sonora	Mexico
	10.101.9.	5	0	1020954	Plaza Azahares	Culiacan	Sinaloa	Mexico
	10.115.17.	5	0	1020970	Morelia Rio	Morelia	Michoacan	Mexico
	10.126.7.	8	0	1020972	La Isla Merida	Merida	Yucatan	Mexico
	10.100.10.	10	0	1020975	Paseo Monclova	Monclova	Coahuila	Mexico
	10.111.12.	4	10	1020976	La Victoria Latitud (VIP)	Queretaro	Queretaro	Mexico
	10.107.4.	5	0	1020991	Plaza Las Palmas San Vicente	Bahia de Banderas	Nayarit	Mexico
	10.100.9.	5	0	1020998	Matamoros Coahuila	Matamoros	Coahuila	Mexico
	10.100.8.	5	0	1020999	San Pedro Coahuila	San Pedro	Coahuila	Mexico
	10.127.11.	7	0	1021000	Arco Norte	Cancun	Quintana Roo	Mexico
	10.119.15.	7	0	1021003	Moraleda Atlixco	Atlixco	Puebla	Mexico
	10.102.3.	7	0	1021008	Guadiana	Durango	Durango	Mexico
	10.126.6.	5	0	1021011	Akropolis	Merida	Yucatan	Mexico
	10.126.9.	9	0	1021012	Gran Santa Fe Caucel	Merida	Yucatan	Mexico
	10.117.38.	5	0	1021013	Tezozomoc	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.117.17.	4	4	1021019	Paseo Acoxpa (VIP)	Ciudad de Mexico	Ciudad de Mexico	Mexico
	10.96.10.	4	5	1021020	Plaza San Pedro Mexicali (VIP)	Mexicali	Baja California Norte	Mexico
	10.106.1.	4	10	1021031	El Dorado San Luis (VIP)	San Luis Potosi	San Luis Potosi	Mexico
	10.103.31.	5	0	1021037	Plaza Pesqueria	Monterrey	Nuevo Leon	Mexico
	10.98.11.	5	0	1021038	Magdalena de Kino	Magdalena de Kino	Sonora	Mexico
	10.126.8.	4	8	1021044	The Harbor Merida (VIP)	Merida	Yucatan	Mexico
	10.116.55.	4	8	1021046	Sentura Tlanepantla (VIP)	Tlalnepantla	Estado de Mexico	Mexico
	10.103.28.	0	10	1021047	Punto Valle (VIP)	San Pedro Garza	Nuevo Leon	Mexico
	10.98.10.	5	0	1021048	Caborca	Caborca	Sonora	Mexico
	10.99.18.	5	0	1021050	Delicias	Delicias	Chihuahua	Mexico
	10.99.15.	5	0	1021051	Jimenez Chihuahua	Jimenez	Chihuahua	Mexico
	10.119.14.	5	0	1021062	Plaza Eden	Teziutlan	Puebla	Mexico
	10.103.29.	5	0	1021070	Citadina Escobedo	Monterrey	Nuevo Leon	Mexico
	10.100.10.	4	10	1021072	Paseo Monclova (VIP)	Monclova	Coahuila	Mexico
	10.96.21.	10	0	1021073	Sendero Mexicali	Mexicali	Baja California Norte	Mexico
	10.99.17.	7	0	1021074	Paseo Nueva España	Chihuahua	Chihuahua	Mexico
	10.113.4.	7	0	1021096	Parque Vertice Tlaxcala	Tlaxcala	Tlaxcala	Mexico
	10.116.61.	5	0	1021102	Los Heroes Ixtapaluca	Ixtapaluca	Estado de Mexico	Mexico
	10.120.19.	8	0	1021103	Portal Veracruz	Veracruz	Veracruz	Mexico
	10.119.17.	5	0	1021104	San Sebastian	Puebla	Puebla	Mexico
	10.110.19.	5	0	1021105	Paseo Morelos	Leon	Guanajuato	Mexico
	10.109.31.	5	0	1021106	Plaza Sayula	Sayula	Jalisco	Mexico
	10.116.64.	5	0	1021116	Ixtlahuaca Bugambilias	Ixtlahuaca	Ciudad de Mexico	Mexico
	10.112.5.	7	0	1021117	Parque Vertice Pachuca	Pachuca	Hidalgo	Mexico
	10.100.12.	5	0	1021123	Ramos Arizpe	Ramos Arizpe	Coahuila	Mexico
	10.100.11.	5	0	1021124	M.C Muzquiz	Muzquiz	Coahuila	Mexico
	10.103.33.	5	0	1021128	Plaza Santiago	Nuevo leon	Monterrey	Mexico
	10.122.4.	5	0	1021129	Los Ángeles Tuxtepec	Tuxtepec	Oaxaca	Mexico
	10.99.16.	5	0	1021141	Plaza Camargo	Camargo	Chihuahua	Mexico
	10.119.16.	3	0	1021143	Las Palmas Huauchinango	Puebla	Puebla	Mexico
	10.102.6.	5	0	1021145	SAN ANTONIO	Gomez palacio	Durango	Mexico
	10.115.20.	7	0	1021177	Uruapan Plaza 500	Uruapan	Michoacán	Mexico
	10.115.19.	5	0	1021178	Plaza Pátzcuaro	Pátzcuaro	Michoacán	Mexico
	10.98.9.	5	0	1021195	Puerto Peñasco	Puerto Peñasco	Sonora	Mexico
	10.110.18.	5	0	1021196	Plaza Acambaro	Acambaro	Guanajuato	Mexico
	10.121.11.	5	0	1021204	Ometepec	Ometepec	Guerrero	Mexico
	10.103.34.	5	0	1021208	La Quinta	Nuevo leon	Monterrey	Mexico
	10.96.23.	5	0	1021218	Punta Anáhuac Mexicali	Mexicali	Baja California	Mexico
	10.109.30.	4	8	1021222	Punto Sur (VIP)	Tlajomulco de Zúñiga	Jalisco	Mexico
	10.109.33.	10	12	1021224	Galerias Santa Anita (VIP)	Tlajomulco de Zuñiga	Jalisco	Mexico
	10.117.41.	7	0	1021256	Viaducto	Iztacalco	Ciudad de Mexico	Mexico
	10.99.19.	5	0	1021262	Plaza Pinocelli	Cd. Juarez	Chihuahua	Mexico
	10.100.13.	5	0	1021264	Plaza Madero	Mexico	Coahuila	Mexico
	10.101.12.	5	0	1021266	Guasave	Guasave	Sinaloa	Mexico
	10.114.6.	5	0	1021272	Plaza Tecomán	Tecomán	Colima	Mexico
	10.194.1.	2	0	2012001	Terramall	Cartago	Costa Rica	Costa Rica
	10.194.1.	10	5	2012001	Terramall	Cartago	Costa Rica	Costa Rica
	10.194.1.	3	2	2012002	Terramall (VIP)	Cartago	Costa Rica	Costa Rica
	10.194.2.	6	0	2012003	Desamparados	San José	Costa Rica	Costa Rica
	10.194.4.	8	0	2012004	Paseo Metropoli 	Cartago	Costa Rica	Costa Rica
	10.194.6.	6	0	2012005	Lincoln Plaza 	Chia	San José	Costa Rica
	10.194.5.	7	0	2012007	Paseo de las Flores	Heredia	Heredia	Costa Rica
	10.194.6.	2	6	2012008	Lincoln Plaza  (VIP)	Chia	San José	Costa Rica
	10.194.7.	9	0	2012009	Terrazas Lindora (VIP)	Lindora	Santa Ana	Costa Rica
	10.192.1.	14	0	2022002	Galerias Miraflores	Guatemala	Guatemala	Guatemala
	10.192.2.	11	0	2022003	Oakland Mall	Guatemala	Guatemala	Guatemala
	10.192.2.	4	11	2022004	Oakland Mall (VIP)	Guatemala	Guatemala	Guatemala
	10.192.3.	10	0	2022005	Portales	Guatemala	Guatemala	Guatemala
	10.192.4.	7	0	2022006	Paseo Cayala	Guatemala	Guatemala	Guatemala
	10.192.5.	7	0	2022007	Santa Clara	Villanueva	Guatemala	Guatemala
	10.192.7.	5	0	2022008	Plaza Americas 	Mazatenango	Suchitepéquez	Guatemala
	10.192.8.	5	0	2022010	El Frutal	El Frutal	Guatemala	Guatemala
	10.192.6.	8	0	2022011	Naranjo Mall 	Chia	Guatemala	Guatemala
	10.192.9.	6	0	2022012	Parque las Americas 	pending	Guatemala	Guatemala
	10.192.10.	6	0	2022013	San Kris Mall	San Cristobal	Guatemala. CA	Guatemala
	10.192.12.	8	0	2022014	Rus	Guatemala	Guatemala	Guatemala
	10.192.13.	7	0	2022016	Intreplaza Xela	Quezaltenango	Guatemala	Guatemala
	10.192.15.	3	0	2022017	Metroplaza Jutiapa	Jutiapa	Jutiapa	Guatemala
	10.192.11.	6	0	2022691	Utzulew Mall 	Quetzaltenango	Guatemala	Guatemala
	10.195.1.	10	0	2032001	Multiplaza Pacific	Panamá	Panamá	Panama
	10.195.1.	4	10	2032002	Multiplaza Pacific (VIP)	Panamá	Panamá	Panama
	10.195.2.	10	0	2032003	Metro Mall 	Panamá	Panamá	Panama
	10.195.3.	8	0	2032004	Westland Mall	Arraiján	Panamá	Panama
	10.195.5.	9	0	2032005	Stadium Mall	Panamá	Panamá	Panama
	10.195.4.	7	0	2032006	Soho Mall (VIP)	Chia	Obarrio	Panama
	10.195.5.	3	9	2032007	Stadium Mall (VIP)	Panamá	Panamá	Panama
	10.195.6.	6	0	2032008	Andes Mall	Chia	Panamá	Panama
	10.195.8.	5	0	2032010	Town Center Panama	Panama	Panama	Panama
	10.195.8.	3	5	2032011	Town Center Panama (VIP)	Panama	Panama	Panama
	10.195.9.	6	0	2032012	Anclas Mall	Panama	Panama	Panama
	10.195.10.	8	0	2032013	Federall Mall	Panama	Panama	Panama
	10.195.7.	9	0	2032947	El Dorado	pending	Panama	Panama
	10.193.1.	3	0	2042001	Galerias San Salvador	San Salvador	San Salvador	El Salvador
	10.193.1.	5	6	2042001	Galerias San Salvador	San Salvador	San Salvador	El Salvador
	10.193.2.	8	0	2042002	Multiplaza San Salvador	San Salvador	San Salvador	El Salvador
	10.193.3.	5	0	2042003	Metrocentro Santa Ana	Santa Ana	San Salvador	El Salvador
	10.198.1.	7	0	2052001	Cascadas Mall	Tegucigalpa	Tegucigalpa	Honduras
	10.198.1.	3	7	2052002	Cascadas Mall (VIP)	Tegucigalpa	Tegucigalpa	Honduras
	10.198.3.	6	0	2052003	Altara	Chia	San Pedro Sula	Honduras
	10.198.2.	5	0	2052005	Mall Premier	pending	Honduras	Honduras
	10.198.4.	3	0	2052006	Mall Premier Juticalpa	Juticalpa	Honduras	Honduras
	10.196.1.	9	0	2062001	Los Hayuelos	Bogota	Bogota	Colombia
	10.196.2.	11	0	2062002	Limonar Cali	Cali	Cali	Colombia
	10.196.2.	3	11	2062003	Limonar Cali (VIP)	Cali	Cali	Colombia
	10.196.3.	6	0	2062004	San Silvestre	Barrancabermeja	Barrancabermeja	Colombia
	10.196.5.	8	0	2062007	Calima la 14	Bogota	Bogota	Colombia
	10.196.6.	6	0	2062008	City Plaza	Envigado	Envigado	Colombia
	10.196.11.	9	0	2062013	Diverplaza	Bogotá	Colombia	Colombia
	10.196.7.	4	7	2062015	Fontanar	Chia	Cundinamarca	Colombia
	10.196.7.	7	0	2062018	Fontanar (VIP)	Chia	Cundinamarca	Colombia
	10.196.9.	7	0	2062020	Plaza Claro (VIP)	Fontibon	Bogota	Colombia
	10.196.12.	5	0	2062021	Barranquilla Mall	Buenavista	Barranquilla	Colombia
	10.203.2.	16	0	2082001	Hoyts la Reina	-	La Reina	Chile
	10.203.17.	14	0	2082002	Hoyts Parque Arauco	Santiago	Metropolitana	Chile
	10.203.20.	10	0	2082004	Hoyts Arauco Maipú 	Maipú	Santiago	Chile
	10.203.18.	8	0	2082005	Hoyts San Agustin	Santiago	Metropolitana	Chile
	10.203.19.	8	0	2082006	Hoyts Estacion Central	Santiago	Metropolitana	Chile
	10.203.21.	8	0	2082007	Hoyts Puente Alto	Santiago	Puente Alto	Chile
	10.203.5.	6	0	2082008	Hoyts Antofagasta Plaza	Antofagasta	Antofagasta	Chile
	10.203.10.	5	0	2082009	Hoyts Puerto Montt	Puerto Montt	Los Lagos	Chile
	10.203.11.	6	0	2082010	Hoyts Talca	Talca	Maule	Chile
	10.203.24.	5	0	2082011	Hoyts Valparaiso	Valparaiso	Valparaiso	Chile
	10.203.13.	6	0	2082012	Hoyts Plaza Sur	San Bernardo	Santiago	Chile
	10.203.8.	6	0	2082013	Hoyts Los Angeles	Los Angeles	Los Angeles	Chile
	10.203.3.	6	0	2082014	Hoyts Calama	Calama	Antofagasta	Chile
	10.203.4.	6	0	2082015	Hoyts Antofagasta Lider	Antofagasta	Antofagasta	Chile
	10.203.14.	6	0	2082016	Hoyts Los Dominicos	Santiago	Metropolitana	Chile
	10.203.6.	5	0	2082017	Hoyts Temuco	Temuco	Temuco	Chile
	10.203.23.	6	0	2082018	Hoyts Quilicura	Santiago	Quilicura	Chile
	10.203.12.	6	0	2082019	Hoyts Paseo San Bernardo	Santiago	San Bernardo	Chile
	10.203.15.	6	0	2082020	Hoyts Trapenses	Santiago	Metropolitana	Chile
	10.203.16.	3	0	2082021	Hoyts Melipilla	Melipilla	Talagante	Chile
	10.203.22.	11	0	2082023	Hoyts Plaza Egaña	Santiago	La Reina	Chile
	10.203.9.	4	0	2082024	Hoyts Chillán	-	Bio Bio	Chile
	10.203.25.	3	0	2082026	Hoyts Casa Costanera	Santiago	Metropolitana	Chile
	10.203.26.	5	0	2082028	Hoyts Vivo San Fernando	San Fernando	Región de O'higgins	Chile
	10.203.29.	5	0	2082030	Hoyts Quillota	-	-	Chile
	10.203.28.	6	0	2082032	Hoyts Galeria Imperio	Santiago de Chile	Chile	Chile
	10.203.30.	8	0	2082033	Hoyts Coquimbo	Coquimbo	Region de Coquimbo	Chile
	10.203.27.	6	0	2082034	Hoyts Padre Hurtado	Santiago	Santiago	Chile
	10.203.27.	2	6	2082035	Hoyts Padre Hurtado (VIP)	Santiago	Santiago	Chile
	10.203.33.	7	0	2082037	Hoyts Rojas Magallanes	Santiago de Chile	Chile	Chile
	10.203.36.	10	0	2082038	Hoyts Espacio Urbano	Puente Alto	Santiago de Chile	Chile
	10.203.35.	3	0	2082039	Hoyts Ovalle	Coquimbo	-	Chile
	10.203.32.	6	0	2082041	Hoyts Vivo Outlet Temuco	Temuco	-	Chile
	10.203.31.	4	0	2082042	Hoyts Castro	Castro	Castro	Chile
	10.203.37.	4	0	2082051	Vivo Outlet Maipu	Maipu	Maipu	Chile
	10.205.6.	9	0	2092001	Village Cines Pilar	Pilar	Buenos Aires	Argentina
	10.205.4.	13	0	2092002	Village Cines Rosario	Rosario	Santa Fe	Argentina
	10.205.5.	16	0	2092003	Village Cines Avellaneda	Avellaneda	Buenos Aires	Argentina
	10.205.3.	10	0	2092004	Village Cines Mendoza Plaza	Guaymallén 	Mendoza	Argentina
	10.205.8.	5	0	2092005	Village Cines Arena Maipu	Maipu	Mendoza	Argentina
	10.205.2.	7	0	2092006	Village Cines Neuquen	Neuquén	Neuquén	Argentina
	10.205.1.	10	0	2092007	Village Cines Recoleta	Capital Federal	Buenos Aires	Argentina
	10.205.7.	9	0	2092008	Village Cines Caballito	Capital Federal	Buenos Aires	Argentina
	10.205.9.	6	0	2092009	Village Cines Merlo	Merlo	Buenos Aires	Argentina
	10.205.10.	6	0	2092010	Village Lujan	Buenos Aires	Argentina	Argentina
	10.201.1.	8	0	2120001	Santa Ursula	Ribeirao Preto	São Paulo	Brazil
	10.201.5.	6	0	2120002	Lagoon	Rio de Janeiro	Rio de Janeiro	Brazil
	10.201.2.	7	0	2120004	Boulevard Belem	Belem	Pará	Brazil
	10.201.3.	8	0	2120005	Largo 13	São Paulo	São Paulo	Brazil
	10.201.4.	8	0	2120006	Salvador Norte	Salvador	Bahia	Brazil
	10.201.9.	6	0	2120007	San Pelegrino	Caxias do Sul	Rio Grande do Sul	Brazil
	10.201.19.	9	0	2120008	Parque Barueri	Barueri	São Paulo	Brazil
	10.201.6.	6	0	2120010	Iguatemi Alphaville	Barueri	São Paulo	Brazil
	10.201.8.	7	0	2120011	Norte Sul Plaza	Campo Grande	Mato Grosso do Sul	Brazil
	10.201.17.	8	0	2120012	JK Iguatemi	São Paulo	São Paulo	Brazil
	10.201.7.	7	0	2120013	Blumenau Norte	Blumenau	Santa Catarina	Brazil
	10.201.6.	4	6	2120014	Iguatemi Alphaville (VIP)	Barueri	São Paulo	Brazil
	10.201.20.	9	0	2120017	Bela Vista	Salvador	Bahia	Brazil
	10.201.18.	6	0	2120018	Estação BH	Belo Horizonte	Minas Gerais	Brazil
	10.201.25.	7	3	2120019	Ponta Negra	Manaus	Amazonas	Brazil
	10.201.23.	7	0	2120020	Jundiai	Jundiaí	São Paulo	Brazil
	10.201.22.	8	0	2120021	Continente Park	São José	Santa Catarina	Brazil
	10.201.21.	7	0	2120022	Parque Belém 	Belem	Pará	Brazil
	10.201.10.	10	0	2120023	Box Campinas	Campinas	São Paulo	Brazil
	10.201.11.	10	0	2120024	Box Sao Luis	São Luis	Maranhão	Brazil
	10.201.12.	8	0	2120025	Box São Gonçalo	São Conçalo	Rio de Janeiro	Brazil
	10.201.13.	11	0	2120026	Box Joao Pessoa	João Pessoa	Paraíba	Brazil
	10.201.14.	12	0	2120027	Box Guararapes	Recife	Pernambuco	Brazil
	10.201.15.	8	0	2120028	Box Itaquera	São Paulo	São Paulo	Brazil
	10.201.31.	2	0	2120030	Patio Batel	Curitiba	Paraná	Brazil
	10.201.31.	6	2	2120031	Patio Batel (VIP)	Curitiba	Paraná	Brazil
	10.201.29.	6	0	2120033	Bauru	Bauru	São Paulo	Brazil
	10.201.27.	8	0	2120034	Natal Shopping	Natal	Rio Grande do Norte	Brazil
	10.201.24.	8	0	2120035	São Bernardo	São Bernardo do Campo	São Paulo	Brazil
	10.201.26.	6	0	2120036	Iguatemi Ribeirao Preto	Ribeirao Preto	São Paulo	Brazil
	10.201.28.	6	0	2120037	Natal Norte	Natal	Rio Grande do Norte	Brazil
	10.201.25.	3	0	2120038	Ponta Negra (VIP)	Manaus	Amazonas	Brazil
	10.201.16.	5	0	2120040	North Shopping Joquei	Fortaleza	Ceará	Brazil
	10.201.30.	10	0	2120041	Sorocaba Esplanada	Sorocaba	São Paulo	Brazil
	10.201.35.	5	0	2120042	Moxuara	Campo Grande 	Cariacica 	Brazil
	10.201.43.	12	0	2120043	Shopping Rio Poty	Teresina	Piauí 	Brazil
	10.201.32.	7	0	2120044	Iguatemi S.J do Rio Preto	São José do Rio Preto	São Paulo	Brazil
	10.201.34.	11	0	2120045	Parque Maia	Guarulhos	São Paulo	Brazil
	10.201.33.	10	0	2120046	Riomar Fortaleza	Fortaleza	Ceará	Brazil
	10.201.51.	8	0	2120047	C.Patteo Olinda	Olinda 	Pernambuco	Brazil
	10.201.44.	7	0	2120048	Shopping Cerrado	Goiania	Goiás	Brazil
